Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Surname,TotalExpenses,HasExpenses,Transported
4920,1,1,Earth,True,G,802.0,S,55 Cancri e,24.0,False,Booneid,0,0,True
4923,1,3,Mars,True,F,935.0,S,TRAPPIST-1e,4.0,False,Sturt,0,0,True
4923,2,3,Mars,True,F,935.0,S,TRAPPIST-1e,20.0,False,Sturt,0,0,True
4923,3,3,Mars,False,F,935.0,S,TRAPPIST-1e,24.0,False,Sturt,1041,1,True
4924,1,1,Mars,False,F,1002.0,P,55 Cancri e,31.0,False,Shake,1472,1,False
4925,1,1,Mars,False,F,936.0,S,TRAPPIST-1e,23.0,False,Sfin,5915,1,True
4927,1,4,Mars,False,F,937.0,S,TRAPPIST-1e,3.0,False,Brele,0,0,True
4927,2,4,Mars,True,F,937.0,S,TRAPPIST-1e,22.0,False,Brele,0,0,True
4927,3,4,Mars,False,F,937.0,S,TRAPPIST-1e,20.0,False,Brele,0,0,True
4927,4,4,Mars,False,F,937.0,S,TRAPPIST-1e,0.0,False,Brele,0,0,True
4929,1,1,Mars,True,F,1004.0,P,55 Cancri e,13.0,False,Reake,0,0,True
4930,1,2,Europa,True,B,161.0,P,,47.0,False,Alenter,0,0,True
4930,2,2,Europa,False,B,161.0,P,TRAPPIST-1e,51.0,False,Alenter,3677,1,True
4932,1,2,Mars,,D,161.0,P,TRAPPIST-1e,22.0,False,Fisty,867,1,True
4932,2,2,Mars,True,F,1005.0,P,55 Cancri e,3.0,False,Fisty,0,0,True
4933,1,4,Mars,False,F,938.0,S,TRAPPIST-1e,4.0,False,Gin,0,0,True
4933,2,4,,False,F,938.0,S,TRAPPIST-1e,16.0,False,Sacre,2093,1,False
4933,3,4,Mars,False,F,938.0,S,TRAPPIST-1e,24.0,False,Chité,2204,1,False
4933,4,4,Mars,True,F,938.0,S,TRAPPIST-1e,1.0,False,Gin,0,0,True
4934,1,1,Earth,False,F,1006.0,P,TRAPPIST-1e,31.0,False,Hammonton,1456,1,False
4937,1,1,Earth,False,G,803.0,S,TRAPPIST-1e,34.0,False,Simonddler,1708,1,False
4938,1,1,Earth,False,G,804.0,S,55 Cancri e,20.0,False,Traverdy,847,1,True
4939,1,1,Earth,False,F,1007.0,P,TRAPPIST-1e,19.0,False,Bryangton,2077,1,True
4940,1,1,Earth,True,G,805.0,S,,19.0,False,Vantonson,0,0,True
4941,1,1,Mars,False,F,1008.0,P,TRAPPIST-1e,35.0,False,Buche,1820,1,False
4942,1,2,Earth,True,G,806.0,S,TRAPPIST-1e,3.0,,Reenon,0,0,True
4942,2,2,Earth,True,G,806.0,S,TRAPPIST-1e,36.0,False,Reenon,0,0,True
4943,1,1,Mars,True,F,1009.0,P,TRAPPIST-1e,20.0,,Curie,0,0,True
4944,1,3,Europa,False,A,60.0,S,55 Cancri e,,False,Ainserfle,2444,1,True
4944,2,3,Europa,False,A,60.0,S,55 Cancri e,58.0,False,Ainserfle,6378,1,False
4944,3,3,Europa,False,A,60.0,S,TRAPPIST-1e,56.0,False,Ainserfle,3776,1,False
4945,1,1,Earth,True,G,798.0,P,PSO J318.5-22,27.0,False,Bartins,0,0,True
4946,1,1,Earth,True,G,799.0,P,TRAPPIST-1e,25.0,False,Kiddley,0,0,False
4950,1,1,Earth,True,G,800.0,P,PSO J318.5-22,39.0,False,Wheelez,0,0,False
4951,1,1,Mars,False,F,1010.0,P,TRAPPIST-1e,43.0,False,Ruica,1346,1,True
4952,1,1,Mars,True,F,939.0,S,TRAPPIST-1e,42.0,False,Rekle,0,0,True
4954,1,1,Earth,False,G,808.0,S,TRAPPIST-1e,24.0,False,Roses,1758,1,True
4956,1,1,Earth,True,G,809.0,S,TRAPPIST-1e,19.0,False,Mcphernard,0,0,True
4958,1,1,Earth,False,G,810.0,S,TRAPPIST-1e,32.0,False,Flemaney,709,1,False
4961,1,1,Mars,False,F,942.0,S,TRAPPIST-1e,32.0,False,Read,1328,1,True
4963,1,1,Earth,True,G,811.0,S,TRAPPIST-1e,61.0,False,Woodwardy,0,0,True
4964,1,1,Mars,False,D,154.0,S,TRAPPIST-1e,64.0,False,Barne,2397,1,False
4965,1,1,Earth,,E,308.0,P,TRAPPIST-1e,21.0,False,Corman,1670,1,False
4970,1,1,Earth,False,F,943.0,S,PSO J318.5-22,26.0,False,Wilderssen,1385,1,False
4972,1,1,Europa,False,B,162.0,P,55 Cancri e,35.0,False,Blentrary,4635,1,True
4973,1,2,Earth,False,E,309.0,P,TRAPPIST-1e,43.0,False,Stephendsey,997,1,False
4973,2,2,Earth,True,G,803.0,P,55 Cancri e,3.0,False,Stephendsey,0,0,True
4974,1,2,Europa,False,A,44.0,P,TRAPPIST-1e,56.0,False,Vendeck,10554,1,False
4974,2,2,Europa,True,,,,55 Cancri e,45.0,False,Vendeck,0,0,True
4975,1,3,Earth,True,G,813.0,S,PSO J318.5-22,25.0,False,Wartyson,0,0,True
4975,2,3,Earth,False,G,813.0,S,TRAPPIST-1e,12.0,False,Wartyson,0,0,True
4975,3,3,Earth,True,G,813.0,S,PSO J318.5-22,2.0,False,Wartyson,0,0,True
4977,1,2,Earth,False,F,945.0,S,TRAPPIST-1e,46.0,False,Merce,870,1,True
4977,2,2,Earth,False,F,945.0,S,TRAPPIST-1e,32.0,False,Merce,2993,1,False
4978,1,1,Earth,False,F,1015.0,P,TRAPPIST-1e,20.0,False,Hortis,645,1,False
4979,1,1,Earth,True,G,804.0,P,PSO J318.5-22,24.0,False,Mckinn,0,0,False
4980,1,3,Earth,False,G,805.0,P,TRAPPIST-1e,28.0,False,Potterry,882,1,False
4980,2,3,Earth,False,G,805.0,P,,12.0,False,Potterry,0,0,False
4980,3,3,Earth,False,G,805.0,P,TRAPPIST-1e,11.0,False,,0,0,False
4981,1,3,Earth,,F,946.0,S,TRAPPIST-1e,16.0,False,Brenney,776,1,True
4981,2,3,Earth,,G,814.0,S,PSO J318.5-22,29.0,False,Connon,0,0,True
4981,3,3,Earth,False,G,814.0,S,TRAPPIST-1e,24.0,False,Brenney,709,1,False
4983,1,1,Earth,False,F,1016.0,P,TRAPPIST-1e,22.0,False,Mcbriguez,720,1,True
4987,1,1,Earth,False,G,816.0,S,TRAPPIST-1e,21.0,False,Popelacruz,786,1,True
4989,1,1,Earth,False,E,310.0,P,TRAPPIST-1e,38.0,False,Johnshines,787,1,False
4990,1,1,Europa,True,B,164.0,P,TRAPPIST-1e,35.0,False,Listive,0,0,False
4991,1,1,Earth,False,G,806.0,P,TRAPPIST-1e,79.0,False,Pentss,815,1,False
4992,1,1,Earth,False,F,1018.0,P,PSO J318.5-22,22.0,False,Sextones,546,1,False
4995,1,1,Earth,False,G,807.0,P,55 Cancri e,42.0,False,Cardners,924,1,True
4996,1,1,Mars,True,F,949.0,S,,34.0,False,Mitte,0,0,True
4997,1,1,Europa,True,C,156.0,P,TRAPPIST-1e,52.0,False,Disgul,0,0,True
4998,1,1,Earth,True,G,818.0,S,TRAPPIST-1e,43.0,False,Willy,0,0,True
4999,1,1,Earth,False,F,950.0,S,TRAPPIST-1e,30.0,False,Mckins,1914,1,False
5000,1,1,Earth,True,G,808.0,P,TRAPPIST-1e,35.0,False,Barrison,0,0,True
5003,1,1,Earth,True,G,809.0,P,TRAPPIST-1e,18.0,False,Bulliamoses,0,0,False
5004,1,1,Europa,True,B,165.0,P,TRAPPIST-1e,27.0,False,Gloyanthy,0,0,True
5005,1,1,Earth,False,F,1019.0,P,TRAPPIST-1e,46.0,False,Daughtson,901,1,False
5006,1,3,Europa,True,B,166.0,P,TRAPPIST-1e,15.0,False,Stingive,0,0,True
5006,2,3,Europa,True,B,166.0,P,55 Cancri e,44.0,False,Stingive,0,0,True
5006,3,3,Europa,False,B,166.0,P,TRAPPIST-1e,20.0,False,Stingive,3507,1,False
5007,1,1,Mars,False,F,951.0,S,TRAPPIST-1e,35.0,False,Watie,1443,1,False
5008,1,1,Mars,True,F,952.0,S,TRAPPIST-1e,19.0,False,Prity,0,0,True
5009,1,1,Mars,True,F,1020.0,P,TRAPPIST-1e,47.0,False,,0,0,True
5010,1,1,Mars,False,F,1021.0,P,TRAPPIST-1e,26.0,True,Sincy,1749,1,False
5012,1,1,Earth,True,G,811.0,P,55 Cancri e,24.0,False,Joynewtonks,0,0,True
5013,1,1,Earth,False,F,953.0,S,TRAPPIST-1e,23.0,False,Wagnerray,2102,1,True
5014,1,2,,False,D,162.0,P,TRAPPIST-1e,26.0,False,Porté,2788,1,False
5014,2,2,Mars,True,F,1022.0,P,TRAPPIST-1e,5.0,False,Porté,0,0,True
5015,1,1,Europa,False,C,194.0,S,55 Cancri e,35.0,False,Lowerrudy,7503,1,False
5016,1,1,Mars,False,F,1023.0,P,TRAPPIST-1e,18.0,False,Bert,1432,1,False
5017,1,1,Mars,True,F,954.0,S,TRAPPIST-1e,32.0,False,Giba,0,0,True
5018,1,1,Earth,True,G,812.0,P,TRAPPIST-1e,13.0,False,Pooles,0,0,True
5019,1,1,Earth,False,F,955.0,S,TRAPPIST-1e,15.0,False,Hebernandry,697,1,False
5020,1,1,Earth,False,F,956.0,S,PSO J318.5-22,18.0,False,Anthompson,671,1,True
5021,1,1,Europa,False,B,167.0,P,TRAPPIST-1e,41.0,False,Fulacid,5087,1,True
5023,1,1,Earth,False,G,813.0,P,55 Cancri e,36.0,False,Griffy,486,1,False
5025,1,1,Earth,False,F,1024.0,P,TRAPPIST-1e,33.0,False,Arner,1101,1,False
5027,1,1,Earth,False,E,321.0,S,55 Cancri e,41.0,False,Kiddley,792,1,False
5028,1,1,Europa,False,A,61.0,S,55 Cancri e,47.0,False,Plattering,6422,1,False
5032,1,1,Europa,True,E,322.0,S,TRAPPIST-1e,32.0,False,Dicely,0,0,True
5034,1,1,Earth,False,G,824.0,S,TRAPPIST-1e,36.0,False,Sellahaney,4220,1,False
5035,1,1,Earth,True,G,825.0,S,TRAPPIST-1e,13.0,False,Coolerson,0,0,True
5036,1,2,Earth,True,G,814.0,P,PSO J318.5-22,34.0,False,Walterson,0,0,False
5036,2,2,Earth,False,G,814.0,P,TRAPPIST-1e,24.0,False,Walterson,908,1,False
5039,1,4,Mars,False,F,958.0,S,TRAPPIST-1e,16.0,False,Bate,2685,1,False
5039,2,4,Mars,True,F,958.0,S,TRAPPIST-1e,12.0,False,Bate,0,0,True
5039,3,4,Mars,False,F,958.0,S,TRAPPIST-1e,24.0,False,Bate,1288,1,True
5039,4,4,Mars,False,F,958.0,S,TRAPPIST-1e,35.0,False,Bate,1309,1,False
5040,1,2,Europa,False,C,195.0,S,TRAPPIST-1e,26.0,False,Dynigic,19036,1,False
5040,2,2,Europa,False,C,195.0,S,55 Cancri e,39.0,False,Dynigic,6526,1,False
5042,1,1,Earth,False,F,1026.0,P,TRAPPIST-1e,18.0,False,Estiagosen,736,1,True
5044,1,2,Earth,False,G,826.0,S,TRAPPIST-1e,23.0,False,Palmes,784,1,False
5044,2,2,Earth,True,G,826.0,S,PSO J318.5-22,29.0,False,,0,0,True
5048,1,1,Earth,False,,,,TRAPPIST-1e,38.0,False,Moodson,0,0,True
5050,1,1,Earth,False,F,1028.0,P,TRAPPIST-1e,31.0,False,Wolfernan,868,1,False
5051,1,1,Mars,False,E,324.0,S,TRAPPIST-1e,49.0,False,Flité,1299,1,False
5052,1,2,Mars,True,F,961.0,S,TRAPPIST-1e,17.0,False,Khart,0,0,True
5052,2,2,Mars,False,F,961.0,S,55 Cancri e,23.0,False,,2594,1,True
5057,1,1,Earth,True,G,816.0,P,55 Cancri e,15.0,False,Simmonders,0,0,True
5058,1,3,Mars,True,F,963.0,S,TRAPPIST-1e,11.0,False,Apie,0,0,True
5058,2,3,Mars,False,F,963.0,S,PSO J318.5-22,30.0,True,Apie,1482,1,False
5058,3,3,Mars,True,F,963.0,S,TRAPPIST-1e,42.0,False,Apie,0,0,True
5059,1,1,Earth,False,F,1030.0,P,55 Cancri e,21.0,False,Ryanga,639,1,False
5060,1,4,Europa,True,C,157.0,P,55 Cancri e,41.0,False,Honatte,0,0,True
5060,2,4,Europa,True,C,157.0,P,TRAPPIST-1e,14.0,False,Honatte,0,0,True
5060,3,4,Europa,False,C,157.0,P,55 Cancri e,27.0,False,Honatte,2258,1,False
5060,4,4,Europa,False,C,157.0,P,55 Cancri e,29.0,True,Honatte,10077,1,False
5061,1,2,Europa,True,C,196.0,S,TRAPPIST-1e,25.0,False,Patoetic,0,0,True
5061,2,2,Europa,False,C,196.0,S,TRAPPIST-1e,54.0,False,Patoetic,8420,1,True
5062,1,1,Earth,False,E,325.0,S,,46.0,False,Bushallert,996,1,False
5063,1,1,Earth,False,G,830.0,S,TRAPPIST-1e,18.0,False,Solinez,810,1,True
5064,1,1,Europa,False,A,62.0,S,55 Cancri e,22.0,False,Gocent,7474,1,False
5065,1,2,Europa,True,E,326.0,S,55 Cancri e,29.0,False,Crueld,0,0,True
5065,2,2,Europa,False,E,326.0,S,55 Cancri e,26.0,False,,3697,1,False
5067,1,1,Earth,False,F,964.0,S,55 Cancri e,36.0,False,Wolfernan,2152,1,True
5068,1,1,Earth,,E,314.0,P,TRAPPIST-1e,19.0,False,Polliamposs,0,0,True
5069,1,1,Earth,False,F,965.0,S,PSO J318.5-22,56.0,False,Hurchez,1379,1,False
5070,1,1,Earth,False,F,966.0,S,,20.0,,Collinson,722,1,True
5072,1,2,Earth,False,G,817.0,P,TRAPPIST-1e,10.0,False,Saley,0,0,False
5072,2,2,Earth,True,G,817.0,P,PSO J318.5-22,14.0,False,Saley,0,0,False
5073,1,1,Mars,True,F,1033.0,P,55 Cancri e,27.0,False,Frité,0,0,True
5074,1,1,Mars,False,F,967.0,S,TRAPPIST-1e,35.0,False,Biba,5916,1,False
5076,1,1,Earth,False,G,818.0,P,TRAPPIST-1e,13.0,False,Wolferguson,5208,1,False
5080,1,1,Earth,False,F,969.0,S,,21.0,False,Buckeelez,703,1,False
5083,1,1,Earth,True,G,820.0,P,TRAPPIST-1e,22.0,False,Pooles,0,0,False
5084,1,2,Europa,True,E,315.0,P,TRAPPIST-1e,29.0,False,Fuelightic,0,0,False
5084,2,2,Europa,False,E,315.0,P,TRAPPIST-1e,32.0,False,Fuelightic,20228,1,False
5085,1,1,Earth,False,F,970.0,S,TRAPPIST-1e,20.0,False,Grahangory,565,1,True
5087,1,1,Mars,False,F,1036.0,P,TRAPPIST-1e,44.0,False,Birt,2598,1,False
5088,1,1,Earth,False,F,972.0,S,55 Cancri e,22.0,False,Horndley,1768,1,True
5089,1,2,Europa,False,B,170.0,P,TRAPPIST-1e,39.0,False,Aivering,8050,1,False
5089,2,2,Europa,False,B,170.0,P,TRAPPIST-1e,19.0,False,Aivering,3791,1,True
5090,1,6,Earth,,G,821.0,P,TRAPPIST-1e,0.0,False,,0,0,False
5090,2,6,Earth,True,G,821.0,P,TRAPPIST-1e,0.0,False,Willy,0,0,False
5090,3,6,,False,G,821.0,P,PSO J318.5-22,12.0,False,Willy,0,0,True
5090,4,6,Earth,True,G,821.0,P,TRAPPIST-1e,7.0,False,Willy,0,0,False
5090,5,6,Earth,False,E,316.0,P,PSO J318.5-22,32.0,False,Willy,793,1,False
5090,6,6,Earth,False,G,821.0,P,,11.0,False,Willy,0,0,True
5091,1,1,Earth,False,F,973.0,S,55 Cancri e,18.0,False,,3064,1,False
5093,1,1,Europa,False,C,158.0,P,55 Cancri e,49.0,True,Cluthosexy,8056,1,False
5095,1,1,Mars,True,F,1038.0,P,TRAPPIST-1e,61.0,False,Snoff,0,0,True
5097,1,3,Earth,True,G,823.0,P,55 Cancri e,7.0,False,Peterstarks,0,0,True
5097,2,3,Earth,False,G,823.0,P,TRAPPIST-1e,25.0,False,Peterstarks,852,1,True
5097,3,3,Earth,False,F,1039.0,P,55 Cancri e,51.0,False,Peterstarks,712,1,True
5103,1,1,Europa,True,E,317.0,P,TRAPPIST-1e,56.0,False,Poless,0,0,True
5104,1,1,Earth,False,G,833.0,S,,31.0,False,Waltonnedy,753,1,True
5105,1,1,Earth,True,,,,PSO J318.5-22,16.0,False,Sullones,0,0,True
5106,1,1,Earth,True,G,834.0,S,TRAPPIST-1e,29.0,False,Barrez,0,0,True
5108,1,1,Earth,True,G,825.0,P,PSO J318.5-22,17.0,False,Hughriend,0,0,True
5109,1,1,Earth,False,G,835.0,S,PSO J318.5-22,47.0,False,Joycerton,741,1,True
5111,1,3,Europa,False,B,171.0,P,TRAPPIST-1e,25.0,False,Unkcatted,4307,1,False
5111,2,3,Europa,False,B,171.0,P,TRAPPIST-1e,28.0,False,Unkcatted,5495,1,False
5111,3,3,Europa,False,B,171.0,P,TRAPPIST-1e,32.0,False,Unkcatted,2924,1,False
5112,1,3,Europa,True,C,198.0,S,55 Cancri e,56.0,False,Spadicage,0,0,True
5112,2,3,Europa,True,C,198.0,S,55 Cancri e,25.0,False,Ainatint,0,0,True
5112,3,3,Europa,True,C,198.0,S,TRAPPIST-1e,13.0,False,Opshaft,0,0,True
5115,1,2,Europa,True,C,199.0,S,TRAPPIST-1e,41.0,False,Whibid,0,0,True
5115,2,2,Europa,True,C,199.0,S,55 Cancri e,28.0,False,Whibid,0,0,True
5116,1,2,Mars,True,F,980.0,S,TRAPPIST-1e,25.0,False,Prity,0,0,True
5116,2,2,Mars,True,F,980.0,S,TRAPPIST-1e,11.0,False,Prity,0,0,True
5120,1,1,Mars,False,E,320.0,P,TRAPPIST-1e,20.0,False,Bate,0,0,False
5122,1,1,Earth,False,F,981.0,S,TRAPPIST-1e,24.0,False,Knoxtones,875,1,True
5124,1,1,Earth,False,F,1044.0,P,,41.0,False,Greeves,705,1,False
5125,1,1,Earth,False,F,982.0,S,55 Cancri e,29.0,False,Rocknight,760,1,False
5126,1,1,Europa,True,C,200.0,S,55 Cancri e,59.0,False,Unaring,0,0,True
5127,1,2,Earth,False,G,837.0,S,TRAPPIST-1e,31.0,False,Yanton,892,1,True
5127,2,2,Earth,False,F,983.0,S,TRAPPIST-1e,16.0,False,Yanton,2055,1,False
5128,1,2,Mars,False,F,1045.0,P,TRAPPIST-1e,65.0,False,Frazo,1158,1,False
5128,2,2,Mars,False,F,1045.0,P,TRAPPIST-1e,21.0,False,Frazo,2833,1,True
5129,1,1,Earth,True,G,827.0,P,TRAPPIST-1e,27.0,False,Savaraldez,0,0,True
5130,1,1,Earth,True,G,838.0,S,TRAPPIST-1e,37.0,False,Klindsayer,0,0,True
5132,1,1,Earth,False,G,828.0,P,TRAPPIST-1e,42.0,False,Ellson,5526,1,False
5133,1,8,Earth,False,G,829.0,P,55 Cancri e,36.0,False,Litthews,846,1,True
5133,2,8,Earth,True,G,829.0,P,PSO J318.5-22,24.0,False,Litthews,0,0,False
5133,3,8,Earth,True,G,829.0,P,PSO J318.5-22,,False,Litthews,0,0,True
5133,4,8,Earth,False,F,1046.0,P,55 Cancri e,19.0,False,Litthews,660,1,False
5133,5,8,Earth,False,F,1046.0,P,TRAPPIST-1e,26.0,False,Pugherman,948,1,False
5133,6,8,Earth,True,G,829.0,P,55 Cancri e,19.0,False,Josey,0,0,True
5133,7,8,Earth,False,F,1046.0,P,TRAPPIST-1e,26.0,False,,1529,1,False
5133,8,8,Earth,False,F,1046.0,P,TRAPPIST-1e,35.0,False,Josey,868,1,False
5136,1,1,Earth,False,F,984.0,S,55 Cancri e,24.0,False,Currisones,704,1,False
5137,1,1,,False,G,839.0,S,TRAPPIST-1e,9.0,False,Llobsoney,0,0,True
5138,1,1,Europa,False,A,47.0,P,55 Cancri e,40.0,False,Shming,4137,1,True
5140,1,1,Earth,True,G,840.0,S,PSO J318.5-22,23.0,False,Pughanders,0,0,True
5142,1,4,Mars,False,F,1050.0,P,TRAPPIST-1e,4.0,False,Cre,0,0,True
5142,2,4,Mars,False,F,1050.0,P,TRAPPIST-1e,20.0,False,Cre,1801,1,False
5142,3,4,Mars,True,F,1050.0,P,TRAPPIST-1e,21.0,False,Cre,0,0,True
5142,4,4,Mars,False,F,1050.0,P,TRAPPIST-1e,4.0,False,Prin,0,0,True
5144,1,1,Earth,True,G,830.0,P,TRAPPIST-1e,19.0,,,0,0,True
5145,1,1,Earth,True,G,841.0,S,TRAPPIST-1e,18.0,False,Mathison,0,0,True
5146,1,1,Earth,False,F,986.0,S,55 Cancri e,26.0,False,Cainghannon,796,1,True
5148,1,2,Earth,False,F,1051.0,P,TRAPPIST-1e,13.0,False,Canields,1053,1,False
5148,2,2,Earth,True,G,831.0,P,TRAPPIST-1e,16.0,False,Moodsey,0,0,True
5151,1,1,Mars,True,F,1052.0,P,TRAPPIST-1e,14.0,False,Cotik,0,0,True
5152,1,1,Europa,False,B,199.0,S,TRAPPIST-1e,40.0,False,Aillyber,3402,1,False
5154,1,1,Mars,False,E,321.0,P,TRAPPIST-1e,34.0,True,Buche,1048,1,False
5156,1,2,Europa,True,B,200.0,S,55 Cancri e,21.0,False,Traild,0,0,True
5156,2,2,Europa,False,B,200.0,S,TRAPPIST-1e,29.0,False,Traild,5841,1,True
5157,1,1,Earth,,G,844.0,S,TRAPPIST-1e,40.0,False,Gardsondez,907,1,True
5158,1,1,Earth,False,F,1054.0,P,TRAPPIST-1e,16.0,False,Jacostaney,62,1,False
5160,1,1,Earth,False,G,832.0,P,TRAPPIST-1e,37.0,False,Hayersents,888,1,False
5161,1,1,Mars,True,D,156.0,S,55 Cancri e,41.0,False,Cheen,0,0,True
5162,1,2,Mars,True,F,988.0,S,55 Cancri e,16.0,False,Barne,0,0,True
5162,2,2,Mars,False,F,988.0,S,55 Cancri e,39.0,False,Barne,1305,1,False
5163,1,2,Earth,True,E,322.0,P,TRAPPIST-1e,30.0,False,Beckeey,0,0,True
5163,2,2,Earth,False,E,322.0,P,TRAPPIST-1e,40.0,False,Hewson,864,1,True
5165,1,1,Earth,False,F,989.0,S,TRAPPIST-1e,63.0,False,Collinson,645,1,True
5166,1,1,Mars,False,D,163.0,P,TRAPPIST-1e,32.0,False,Porki,883,1,True
5167,1,1,Earth,False,F,990.0,S,TRAPPIST-1e,47.0,False,Crayeson,1087,1,False
5170,1,1,Earth,False,F,1056.0,P,55 Cancri e,23.0,False,Hurchez,720,1,False
5171,1,1,Earth,False,F,991.0,S,TRAPPIST-1e,23.0,False,Estiagosen,698,1,False
5173,1,1,Mars,True,F,1057.0,P,TRAPPIST-1e,19.0,False,Biba,0,0,True
5174,1,2,Europa,True,C,159.0,P,55 Cancri e,44.0,False,Alenter,0,0,True
5174,2,2,Europa,False,C,159.0,P,TRAPPIST-1e,29.0,False,Alenter,6680,1,False
5175,1,1,Earth,False,G,834.0,P,TRAPPIST-1e,21.0,False,Maystuarey,783,1,False
5176,1,1,Earth,False,E,323.0,P,TRAPPIST-1e,23.0,False,Sawyerson,792,1,False
5177,1,1,Europa,False,B,201.0,S,TRAPPIST-1e,26.0,True,Gealably,0,0,True
5179,1,1,Europa,True,C,160.0,P,55 Cancri e,47.0,False,Aillyber,0,0,True
5180,1,1,Earth,True,G,835.0,P,PSO J318.5-22,20.0,False,Gillock,0,0,True
5181,1,1,Europa,,B,175.0,P,TRAPPIST-1e,48.0,False,Motled,0,0,True
5182,1,2,Earth,True,G,836.0,P,TRAPPIST-1e,4.0,False,Georgasey,0,0,True
5182,2,2,Earth,False,G,836.0,P,TRAPPIST-1e,25.0,False,Georgasey,704,1,True
5184,1,1,Earth,False,G,837.0,P,TRAPPIST-1e,0.0,False,Folemonley,0,0,True
5185,1,1,Mars,False,E,330.0,S,TRAPPIST-1e,29.0,False,Flie,1359,1,False
5186,1,1,Earth,False,F,1058.0,P,TRAPPIST-1e,21.0,False,Harry,723,1,False
5187,1,1,,False,E,324.0,P,TRAPPIST-1e,20.0,False,Mellé,954,1,False
5188,1,3,Earth,False,G,838.0,P,TRAPPIST-1e,34.0,False,Bootez,815,1,False
5188,2,3,Earth,True,G,838.0,P,TRAPPIST-1e,9.0,False,Hessey,0,0,True
5188,3,3,Earth,True,G,838.0,P,TRAPPIST-1e,12.0,False,Bootez,0,0,False
5190,1,1,Earth,False,F,994.0,S,TRAPPIST-1e,13.0,False,Barrilloney,1513,1,False
5192,1,1,Mars,True,F,995.0,S,TRAPPIST-1e,27.0,False,Khaf,0,0,True
5193,1,1,Europa,False,C,202.0,S,TRAPPIST-1e,34.0,False,Craing,3994,1,True
5194,1,2,Europa,True,B,176.0,P,TRAPPIST-1e,18.0,False,Ainatint,0,0,True
5194,2,2,Europa,True,B,176.0,P,55 Cancri e,16.0,False,Ainatint,0,0,True
5196,1,2,Earth,True,G,839.0,P,TRAPPIST-1e,43.0,False,Haynard,0,0,True
5196,2,2,Earth,True,G,839.0,P,TRAPPIST-1e,0.0,False,Haynard,0,0,False
5197,1,1,Earth,False,E,325.0,P,,20.0,False,Fowlaney,788,1,True
5198,1,1,Mars,False,F,1059.0,P,TRAPPIST-1e,45.0,False,Fla,1308,1,False
5199,1,1,Europa,False,D,158.0,S,TRAPPIST-1e,35.0,False,Cuplial,4141,1,False
5201,1,1,Earth,,F,1060.0,P,TRAPPIST-1e,21.0,False,Daughtson,2151,1,False
5202,1,1,Earth,True,G,840.0,P,TRAPPIST-1e,14.0,False,Berges,0,0,True
5204,1,1,Earth,False,F,1061.0,P,PSO J318.5-22,46.0,False,Hughriend,550,1,False
5205,1,3,Earth,False,F,997.0,S,TRAPPIST-1e,22.0,False,Roachez,1500,1,False
5205,2,3,Earth,False,G,845.0,S,TRAPPIST-1e,2.0,False,Roachez,0,0,True
5205,3,3,Earth,,G,845.0,S,TRAPPIST-1e,3.0,False,Roachez,0,0,True
5206,1,3,Earth,True,G,841.0,P,55 Cancri e,28.0,False,Briggston,0,0,True
5206,2,3,Earth,False,F,1062.0,P,PSO J318.5-22,60.0,False,Briggston,1075,1,False
5206,3,3,Earth,False,G,841.0,P,PSO J318.5-22,48.0,False,Briggston,771,1,False
5207,1,2,Earth,False,E,331.0,S,55 Cancri e,18.0,False,Chanan,827,1,True
5207,2,2,Earth,False,F,998.0,S,TRAPPIST-1e,31.0,False,Chanan,1385,1,False
5208,1,2,Europa,True,C,163.0,P,55 Cancri e,26.0,False,Unressind,0,0,True
5208,2,2,Europa,False,C,163.0,P,55 Cancri e,41.0,False,Unressind,7747,1,False
5209,1,1,Earth,False,F,999.0,S,TRAPPIST-1e,26.0,False,Lambleyoun,716,1,True
5210,1,1,Earth,False,F,1063.0,P,TRAPPIST-1e,29.0,False,,736,1,True
5211,1,1,Earth,False,E,332.0,S,TRAPPIST-1e,24.0,False,Barrelliver,1605,1,False
5213,1,1,Earth,False,F,1064.0,P,TRAPPIST-1e,25.0,False,Pottley,923,1,True
5214,1,1,Earth,False,G,842.0,P,55 Cancri e,0.0,False,Hersons,0,0,False
5216,1,1,Earth,True,G,843.0,P,TRAPPIST-1e,30.0,False,Hardson,0,0,False
5217,1,2,Europa,True,B,177.0,P,55 Cancri e,18.0,False,Briouse,0,0,True
5217,2,2,Europa,True,B,177.0,P,55 Cancri e,32.0,False,Wingcoling,0,0,True
5218,1,1,Earth,False,F,1000.0,S,TRAPPIST-1e,28.0,False,Powery,2414,1,False
5220,1,1,Mars,False,D,165.0,P,TRAPPIST-1e,21.0,False,Cooki,2578,1,False
5221,1,1,Earth,False,F,1065.0,P,TRAPPIST-1e,25.0,False,Herreras,689,1,False
5223,1,3,Mars,False,F,1002.0,S,55 Cancri e,47.0,False,Ble,299,1,True
5223,2,3,Mars,True,F,1002.0,S,PSO J318.5-22,,False,Ble,0,0,True
5223,3,3,Mars,True,F,1002.0,S,TRAPPIST-1e,8.0,False,Fla,0,0,True
5224,1,1,Earth,False,F,1003.0,S,TRAPPIST-1e,24.0,False,Mckinn,1500,1,False
5225,1,1,Mars,True,E,334.0,S,TRAPPIST-1e,30.0,False,Sincy,0,0,True
