Group,NumInGroup,GroupSize,HomePlanet,CryoSleep,Deck,Num,Side,Destination,Age,VIP,Name,TotalExpenses,HasExpenses,Transported
4199,1,1,Earth,False,F,787.0,S,TRAPPIST-1e,55.0,False,Milly Howenters,902,1,True
4203,1,1,Mars,False,D,143.0,P,TRAPPIST-1e,40.0,False,Cors Flé,961,1,False
4204,1,3,Earth,True,G,691.0,P,PSO J318.5-22,23.0,False,Nandy Avisnydes,0,0,True
4204,2,3,Earth,False,G,691.0,P,TRAPPIST-1e,7.0,False,Rald Avisnydes,0,0,False
4204,3,3,Earth,True,G,691.0,P,TRAPPIST-1e,12.0,False,Gailya Avisnydes,0,0,True
4205,1,1,Earth,False,F,789.0,S,TRAPPIST-1e,37.0,False,Ebonya Dillips,1385,1,False
4206,1,1,Earth,False,F,865.0,P,TRAPPIST-1e,22.0,False,Analdy Bucknersony,544,1,False
4207,1,2,,True,B,163.0,S,TRAPPIST-1e,25.0,False,Scepton Perable,0,0,True
4207,2,2,Europa,True,B,163.0,S,55 Cancri e,46.0,False,Astonon Perable,0,0,True
4208,1,1,Mars,False,D,144.0,P,55 Cancri e,37.0,False,Aarjel Jaff,783,1,False
4210,1,2,Europa,True,C,151.0,S,55 Cancri e,50.0,False,Diph Siccertful,0,0,True
4210,2,2,Europa,True,C,151.0,S,55 Cancri e,28.0,False,Naosura Siccertful,0,0,True
4211,1,1,Europa,True,C,134.0,P,TRAPPIST-1e,26.0,False,Sulabik Covale,0,0,True
4212,1,1,,True,G,690.0,S,TRAPPIST-1e,28.0,False,Kenny Yanton,0,0,True
4213,1,1,Earth,False,G,691.0,S,PSO J318.5-22,23.0,False,Fayen Morrodgers,499,1,False
4214,1,1,Europa,False,E,262.0,P,TRAPPIST-1e,23.0,False,Chellus Freptic,4626,1,False
4215,1,1,Mars,False,D,145.0,P,TRAPPIST-1e,34.0,True,Gocock Floaf,1006,1,False
4216,1,2,Europa,True,B,134.0,P,TRAPPIST-1e,65.0,False,Rotan Dratembid,0,0,True
4216,2,2,,True,B,134.0,P,TRAPPIST-1e,20.0,False,Sabiark Dratembid,0,0,True
4218,1,2,Mars,True,F,867.0,P,TRAPPIST-1e,29.0,False,Gops Tert,0,0,True
4218,2,2,Mars,False,F,867.0,P,TRAPPIST-1e,30.0,False,Relix Tert,2486,1,True
4219,1,3,Mars,True,F,868.0,P,TRAPPIST-1e,3.0,False,Unfly Min,0,0,True
4219,2,3,Mars,False,F,868.0,P,TRAPPIST-1e,40.0,False,Sies Min,1268,1,False
4219,3,3,Mars,False,F,868.0,P,TRAPPIST-1e,32.0,False,Supix Min,2476,1,False
4220,1,1,Earth,False,E,263.0,P,TRAPPIST-1e,31.0,False,Tine Acobson,787,1,False
4221,1,1,Earth,False,F,869.0,P,TRAPPIST-1e,13.0,False,Eduana Alshipson,1188,1,True
4222,1,2,Earth,False,G,692.0,P,TRAPPIST-1e,29.0,False,Beula Clean,812,1,False
4222,2,2,Earth,False,E,264.0,P,TRAPPIST-1e,28.0,False,Patha Clean,791,1,False
4223,1,2,Mars,False,F,790.0,S,55 Cancri e,19.0,False,Manth Grean,1606,1,True
4223,2,2,Mars,False,E,275.0,S,55 Cancri e,24.0,False,Dous Grean,665,1,True
4225,1,1,Mars,True,E,266.0,P,TRAPPIST-1e,22.0,False,Chid Melie,0,0,False
4229,1,1,Earth,False,F,872.0,P,55 Cancri e,13.0,False,,2503,1,False
4230,1,1,Earth,False,F,873.0,P,TRAPPIST-1e,21.0,False,Shaele Wilkinner,865,1,False
4231,1,1,Earth,False,F,791.0,S,55 Cancri e,24.0,False,Therly Scottuez,1445,1,True
4232,1,1,Europa,False,B,164.0,S,TRAPPIST-1e,47.0,False,Coxah Comessic,5199,1,True
4233,1,1,Europa,False,B,135.0,P,TRAPPIST-1e,27.0,False,Tark Parbage,4336,1,False
4237,1,1,Earth,False,E,277.0,S,TRAPPIST-1e,18.0,False,Kerryn Mirezavis,787,1,True
4238,1,1,Europa,True,B,165.0,S,55 Cancri e,36.0,False,Ainkard Calian,0,0,True
4239,1,1,Earth,False,F,875.0,P,TRAPPIST-1e,68.0,False,Bethew Alest,804,1,False
4240,1,1,Europa,,C,152.0,S,TRAPPIST-1e,31.0,False,Sadiram Roustorly,0,0,True
4242,1,1,Mars,True,F,877.0,P,TRAPPIST-1e,28.0,False,Bix Ecate,0,0,True
4243,1,1,Mars,False,D,136.0,S,TRAPPIST-1e,36.0,False,Cakers Bau,3173,1,False
4244,1,1,Earth,False,F,794.0,S,TRAPPIST-1e,17.0,False,Yvetta Weaverays,1143,1,True
4245,1,1,Earth,True,G,695.0,S,TRAPPIST-1e,13.0,False,Chery Ingston,0,0,True
4246,1,1,Earth,False,G,693.0,P,TRAPPIST-1e,30.0,False,Isaacy Hamberterry,4179,1,False
4249,1,3,Europa,False,B,166.0,S,TRAPPIST-1e,58.0,False,Nusoton Inghting,3434,1,True
4249,2,3,Europa,True,B,166.0,S,TRAPPIST-1e,43.0,False,Alatrin Inghting,0,0,True
4249,3,3,Europa,False,B,166.0,S,55 Cancri e,20.0,False,Aviton Inghting,2822,1,True
4251,1,1,Earth,False,F,879.0,P,TRAPPIST-1e,29.0,False,Dorice Connelson,1519,1,False
4252,1,1,Earth,False,F,795.0,S,TRAPPIST-1e,15.0,False,Annon Knoxtones,1514,1,True
4253,1,1,Earth,False,G,696.0,P,TRAPPIST-1e,30.0,False,Ivanne Gallandez,809,1,False
4254,1,3,Europa,False,B,136.0,P,55 Cancri e,33.0,False,Alasmon Idercaling,18233,1,False
4254,2,3,Europa,True,B,136.0,P,TRAPPIST-1e,25.0,False,Gomeron Idercaling,0,0,True
4254,3,3,Europa,False,B,136.0,P,TRAPPIST-1e,62.0,False,Grasath Idercaling,3358,1,False
4255,1,1,Earth,True,G,697.0,P,PSO J318.5-22,41.0,False,Stenny Hornettoney,0,0,True
4256,1,8,Earth,False,F,880.0,P,TRAPPIST-1e,27.0,False,Armen Garnes,1915,1,False
4256,2,8,Earth,True,G,698.0,P,TRAPPIST-1e,18.0,False,Crisey Garnes,0,0,False
4256,3,8,Earth,True,G,698.0,P,TRAPPIST-1e,27.0,False,Hencey Garnes,0,0,True
4256,4,8,Earth,False,F,880.0,P,TRAPPIST-1e,19.0,False,Bra Garnes,1481,1,True
4256,5,8,Earth,False,G,698.0,P,TRAPPIST-1e,37.0,False,Elicia Wooterston,786,1,False
4256,6,8,Earth,True,G,698.0,P,TRAPPIST-1e,24.0,False,Everly Garnes,0,0,False
4256,7,8,Earth,False,G,698.0,P,TRAPPIST-1e,29.0,False,Elanda Garnes,852,1,False
4256,8,8,Earth,False,F,880.0,P,55 Cancri e,44.0,False,Gerte Garnes,699,1,False
4257,1,1,Earth,False,F,881.0,P,TRAPPIST-1e,19.0,False,Jeanie Serraynardy,1442,1,False
4258,1,3,Europa,False,A,37.0,P,TRAPPIST-1e,39.0,False,Misa Perneernal,1717,1,False
4258,2,3,Europa,,A,37.0,P,TRAPPIST-1e,63.0,False,Asteron Perneernal,3391,1,False
4258,3,3,Europa,False,A,37.0,P,TRAPPIST-1e,39.0,False,Menkark Perneernal,1680,1,False
4259,1,1,Mars,True,F,796.0,S,TRAPPIST-1e,41.0,False,Rispid Raste,0,0,True
4260,1,1,Earth,True,G,696.0,S,TRAPPIST-1e,27.0,False,Chelly Kaney,0,0,True
4261,1,1,Mars,False,D,137.0,S,55 Cancri e,56.0,False,Vivers Fatte,1063,1,True
4262,1,2,Europa,True,C,135.0,P,TRAPPIST-1e,22.0,False,Ankabih Derterval,0,0,True
4262,2,2,Europa,False,C,135.0,P,55 Cancri e,26.0,False,Weid Derterval,11446,1,False
4264,1,1,Earth,False,F,797.0,S,TRAPPIST-1e,24.0,False,Bland Houseson,1300,1,False
4266,1,1,Earth,True,G,697.0,S,PSO J318.5-22,18.0,False,Vin Beston,0,0,True
4267,1,2,Earth,True,G,700.0,P,TRAPPIST-1e,13.0,False,Vana Nichaner,0,0,True
4267,2,2,Earth,False,F,883.0,P,TRAPPIST-1e,32.0,False,Glene Nichaner,1020,1,True
4270,1,1,Europa,False,,,,55 Cancri e,30.0,False,Genubia Bagetvable,8041,1,False
4271,1,1,Europa,True,A,38.0,P,TRAPPIST-1e,25.0,False,Tabih Dissper,0,0,True
4272,1,1,Earth,False,F,799.0,S,TRAPPIST-1e,55.0,False,Dandra Stroyledgez,806,1,True
4273,1,1,Earth,False,F,884.0,P,PSO J318.5-22,19.0,False,Raulia Hurchanney,671,1,False
4274,1,1,Earth,False,G,698.0,S,TRAPPIST-1e,24.0,False,Evey Kellyons,948,1,True
4278,1,1,Europa,False,C,154.0,S,TRAPPIST-1e,32.0,False,Auvara Mander,4614,1,True
4280,1,1,Mars,False,E,267.0,P,TRAPPIST-1e,24.0,False,Lidenx Icake,0,0,False
4289,1,1,Mars,True,F,890.0,P,TRAPPIST-1e,32.0,False,Lidex Perta,0,0,True
4291,1,1,Earth,True,G,701.0,S,TRAPPIST-1e,36.0,False,Anthia Briggins,0,0,False
4292,1,1,Europa,False,A,52.0,S,55 Cancri e,28.0,False,Hadiram Disight,2185,1,True
4293,1,1,Earth,False,F,801.0,S,TRAPPIST-1e,52.0,False,Willy Carsoning,559,1,True
4294,1,1,Earth,False,G,702.0,S,TRAPPIST-1e,29.0,False,Gayla Charpelaney,750,1,True
4295,1,2,Mars,False,D,147.0,P,55 Cancri e,23.0,False,Sweal Manda,2765,1,True
4295,2,2,Mars,True,,,,TRAPPIST-1e,32.0,False,Rowne Manda,0,0,True
4296,1,1,Earth,True,G,703.0,S,TRAPPIST-1e,35.0,False,Eriney Whitersone,0,0,False
4297,1,1,Europa,False,B,138.0,P,55 Cancri e,41.0,False,Asellan Taketiatim,10412,1,False
4300,1,1,,True,G,704.0,S,PSO J318.5-22,16.0,False,Felia Loway,0,0,True
4301,1,1,Europa,True,E,269.0,P,55 Cancri e,33.0,False,Terops Brakeded,0,0,True
4302,1,1,Earth,True,G,706.0,P,55 Cancri e,6.0,False,Sethew Chaellerty,0,0,True
4303,1,2,Earth,False,F,803.0,S,55 Cancri e,15.0,False,Adamy Dayers,877,1,True
4303,2,2,Earth,False,G,705.0,S,TRAPPIST-1e,38.0,False,Wally Popelase,1019,1,False
4305,1,3,Earth,False,F,893.0,P,TRAPPIST-1e,56.0,False,Evenna Conney,829,1,False
4305,2,3,Earth,True,G,707.0,P,PSO J318.5-22,4.0,False,Wally Conney,0,0,True
4305,3,3,Earth,True,G,707.0,P,PSO J318.5-22,21.0,False,Noria Carezquez,0,0,True
4306,1,1,Mars,False,F,805.0,S,55 Cancri e,22.0,False,Ber Terry,1606,1,True
4309,1,2,Earth,False,E,270.0,P,TRAPPIST-1e,37.0,False,Coracy Whitledges,788,1,False
4309,2,2,Earth,False,G,709.0,P,TRAPPIST-1e,6.0,False,Carlie Whitledges,0,0,True
4311,1,1,Earth,False,F,807.0,S,TRAPPIST-1e,22.0,False,Delley Stannondez,1448,1,False
4312,1,1,Europa,False,B,139.0,P,TRAPPIST-1e,26.0,False,Weionan Sobvisted,7766,1,False
4315,1,2,Earth,False,E,272.0,P,TRAPPIST-1e,22.0,False,Clarry Hammonton,717,1,True
4315,2,2,Earth,,G,710.0,P,TRAPPIST-1e,20.0,False,Monard Hammonton,0,0,True
4316,1,1,Earth,False,F,894.0,P,PSO J318.5-22,,False,Marace Cleang,1178,1,False
4317,1,1,Mars,False,D,139.0,S,TRAPPIST-1e,24.0,False,Babix Prine,2579,1,True
4318,1,1,Mars,True,F,808.0,S,TRAPPIST-1e,25.0,False,Oalls Flate,0,0,True
4319,1,1,Earth,False,G,711.0,P,TRAPPIST-1e,48.0,False,Kimmie Nobleyes,907,1,False
4320,1,1,Earth,False,E,273.0,P,TRAPPIST-1e,24.0,False,Annez Bellarkerd,793,1,False
4324,1,4,Mars,False,F,810.0,S,55 Cancri e,3.0,False,Gran Krake,0,0,True
4324,2,4,Mars,True,F,810.0,S,TRAPPIST-1e,24.0,False,Wheal Krake,0,0,True
4324,3,4,Mars,False,F,810.0,S,TRAPPIST-1e,25.0,False,Oareel Krake,1754,1,False
4324,4,4,Mars,True,F,810.0,S,55 Cancri e,1.0,False,Trion Brie,0,0,True
4327,1,1,Earth,False,F,811.0,S,TRAPPIST-1e,20.0,False,Dellia Douglasen,899,1,True
4329,1,1,Earth,False,F,812.0,S,,22.0,False,Colly Benderez,759,1,False
4330,1,1,Mars,False,D,140.0,S,55 Cancri e,28.0,False,Alles Gene,1181,1,True
4332,1,1,Earth,True,G,707.0,S,55 Cancri e,17.0,False,Tammyl Dukertyler,0,0,True
4333,1,1,Europa,False,B,141.0,P,55 Cancri e,28.0,False,Sadach Excionging,5515,1,False
4334,1,1,Europa,True,A,53.0,S,TRAPPIST-1e,47.0,False,Shamak Trupistic,0,0,True
4335,1,1,Mars,True,E,281.0,S,TRAPPIST-1e,34.0,False,Oareel Paska,0,0,False
4336,1,4,Europa,False,C,155.0,S,TRAPPIST-1e,29.0,True,Zedasim Gloother,2785,1,True
4336,2,4,Europa,True,C,155.0,S,TRAPPIST-1e,14.0,False,Terope Gloother,0,0,True
4336,3,4,Europa,False,,,,TRAPPIST-1e,36.0,False,Ziba Gloother,2694,1,True
4336,4,4,Europa,False,C,155.0,S,55 Cancri e,40.0,False,Krazet Gloother,10823,1,True
4337,1,1,Mars,False,F,813.0,S,TRAPPIST-1e,49.0,False,Book Gele,1228,1,True
4338,1,3,Europa,False,C,156.0,S,TRAPPIST-1e,51.0,False,Leshmet Gealloyalt,0,0,True
4338,2,3,Europa,False,C,156.0,S,TRAPPIST-1e,41.0,False,Halsham Aroodint,3578,1,True
4338,3,3,Europa,False,C,156.0,S,55 Cancri e,44.0,False,Kleeiak Gealloyalt,14807,1,True
4339,1,1,Mars,False,F,814.0,S,TRAPPIST-1e,47.0,False,Ranch Reste,2259,1,False
4340,1,1,Earth,False,F,815.0,S,TRAPPIST-1e,22.0,False,Pamiea Georgasey,949,1,True
4343,1,1,Earth,True,G,708.0,S,PSO J318.5-22,13.0,False,,0,0,True
4344,1,1,Earth,False,F,816.0,S,TRAPPIST-1e,18.0,False,Roydo Hammonton,759,1,True
4345,1,1,Earth,False,G,717.0,P,TRAPPIST-1e,28.0,False,Lelah Sancockett,1697,1,False
4346,1,1,Earth,False,E,274.0,P,55 Cancri e,22.0,False,Vanez Burchanez,722,1,True
4347,1,1,Earth,False,G,718.0,P,TRAPPIST-1e,50.0,False,Trick Saundez,852,1,False
4348,1,1,Europa,True,B,142.0,P,TRAPPIST-1e,47.0,True,Krazet Conate,0,0,True
4349,1,1,Mars,False,E,275.0,P,TRAPPIST-1e,55.0,False,Shams Rapie,1298,1,False
4350,1,2,Earth,True,G,709.0,S,TRAPPIST-1e,21.0,False,Rence Robersondez,0,0,True
4350,2,2,Earth,False,G,709.0,S,PSO J318.5-22,39.0,False,Darrie Strongers,2331,1,False
4351,1,1,Earth,False,F,895.0,P,,21.0,,Timmy Carezquez,1050,1,False
4352,1,2,Europa,False,C,157.0,S,TRAPPIST-1e,37.0,False,Alaton Trupistic,4922,1,True
4352,2,2,Europa,False,C,157.0,S,TRAPPIST-1e,31.0,False,Arino Trupistic,10174,1,True
4354,1,1,Earth,False,E,276.0,P,TRAPPIST-1e,23.0,False,Millie Greeves,365,1,False
4356,1,1,Europa,True,B,167.0,S,55 Cancri e,28.0,False,Dabik Brantcable,0,0,True
4357,1,1,Mars,False,D,148.0,P,TRAPPIST-1e,23.0,False,Fles Ses,3344,1,False
4358,1,1,Earth,False,F,818.0,S,PSO J318.5-22,20.0,False,Tonioe Waltonnedy,610,1,True
4359,1,3,Europa,False,C,137.0,P,TRAPPIST-1e,28.0,False,,2836,1,False
4359,2,3,Europa,False,C,137.0,P,55 Cancri e,40.0,False,Strali Sebleve,18267,1,True
4359,3,3,Europa,False,C,137.0,P,55 Cancri e,54.0,False,Meisa Sebleve,3600,1,False
4360,1,1,Mars,True,F,896.0,P,TRAPPIST-1e,18.0,False,Possh Crie,0,0,True
4361,1,1,Earth,False,F,819.0,S,55 Cancri e,27.0,False,Carona Coopezmaney,1079,1,True
4362,1,1,Europa,False,B,168.0,S,TRAPPIST-1e,43.0,False,Altar Freednal,3598,1,True
4364,1,1,Earth,True,G,720.0,P,PSO J318.5-22,25.0,False,Dixiel Dawsoncis,0,0,True
4365,1,1,,False,F,898.0,P,TRAPPIST-1e,13.0,False,Edgary Kinson,803,1,False
4366,1,1,Earth,,F,899.0,P,PSO J318.5-22,15.0,False,Philda Ricks,878,1,True
4367,1,1,Earth,True,G,710.0,S,55 Cancri e,37.0,False,Raceky Masquez,0,0,True
4368,1,1,Mars,True,F,900.0,P,55 Cancri e,32.0,False,Smats Flate,0,0,True
4369,1,1,Earth,False,F,820.0,S,TRAPPIST-1e,19.0,False,Ermank Benderez,857,1,False
4370,1,1,Earth,False,,,,TRAPPIST-1e,21.0,False,Estina Vandan,1608,1,False
4371,1,5,Europa,,C,158.0,S,TRAPPIST-1e,27.0,False,Mesatz Shricatory,3703,1,True
4371,2,5,Europa,False,C,158.0,S,55 Cancri e,39.0,False,Taurak Shricatory,5449,1,False
4371,3,5,,True,C,158.0,S,TRAPPIST-1e,22.0,False,Ranon Shricatory,0,0,True
4371,4,5,Europa,False,C,158.0,S,TRAPPIST-1e,25.0,False,Canonon Shricatory,9841,1,True
4371,5,5,Europa,False,C,158.0,S,55 Cancri e,34.0,False,Spurim Tionstious,9784,1,True
4372,1,2,Mars,True,F,821.0,S,TRAPPIST-1e,54.0,False,Halesh Birt,0,0,True
4372,2,2,Mars,False,E,283.0,S,TRAPPIST-1e,42.0,False,Boats Sache,955,1,False
4373,1,1,Earth,False,F,822.0,S,PSO J318.5-22,36.0,False,Russey Mejiarkerox,737,1,False
4376,1,1,Earth,False,E,284.0,S,PSO J318.5-22,43.0,False,Karley Brownson,623,1,True
4382,1,1,Earth,False,F,901.0,P,PSO J318.5-22,23.0,False,Nicey Alentonway,604,1,True
4383,1,1,Europa,False,B,169.0,S,TRAPPIST-1e,57.0,False,Sheratz Dingauge,0,0,True
4386,1,2,Europa,False,B,170.0,S,TRAPPIST-1e,54.0,False,,0,0,True
4386,2,2,Europa,False,B,170.0,S,TRAPPIST-1e,51.0,False,Thaldah Conachets,17703,1,True
4387,1,1,Mars,False,F,902.0,P,PSO J318.5-22,32.0,False,Apix Wala,651,1,False
4388,1,1,Europa,False,B,171.0,S,TRAPPIST-1e,33.0,False,,0,0,True
4390,1,3,Mars,True,F,903.0,P,TRAPPIST-1e,8.0,False,Jayrin Vloaf,0,0,True
4390,2,3,Mars,True,F,903.0,P,TRAPPIST-1e,44.0,False,Grawk Vloaf,0,0,True
4390,3,3,Mars,False,F,903.0,P,TRAPPIST-1e,27.0,False,Rants Vloaf,1225,1,False
4391,1,1,Earth,False,F,904.0,P,TRAPPIST-1e,48.0,False,Gerek Larks,786,1,True
4392,1,1,Earth,False,G,714.0,S,55 Cancri e,13.0,False,Regana Steeletters,771,1,False
4393,1,2,Earth,True,G,722.0,P,TRAPPIST-1e,5.0,False,Annah Cookson,0,0,False
4393,2,2,Earth,False,E,278.0,P,TRAPPIST-1e,18.0,False,Thell Cookson,788,1,False
4395,1,1,Earth,False,F,905.0,P,TRAPPIST-1e,23.0,False,Fayel Mcfarley,918,1,False
4396,1,1,Earth,False,G,715.0,S,TRAPPIST-1e,23.0,False,Sallie Milton,810,1,False
4397,1,1,Earth,True,,,,PSO J318.5-22,35.0,False,Meline Foledges,0,0,True
4399,1,1,Earth,False,G,724.0,P,TRAPPIST-1e,25.0,False,All Wolferton,884,1,False
4400,1,3,Mars,False,E,285.0,S,TRAPPIST-1e,32.0,False,Gibers Sepie,1299,1,False
4400,2,3,Mars,False,F,830.0,S,55 Cancri e,0.0,False,Conk Sepie,0,0,True
4400,3,3,Mars,True,F,830.0,S,,5.0,False,Flyros Sepie,0,0,True
4401,1,2,Earth,,G,716.0,S,55 Cancri e,16.0,False,Tonyan Loverthyo,0,0,True
4401,2,2,Earth,True,G,716.0,S,PSO J318.5-22,18.0,False,Eriana Loverthyo,0,0,True
4402,1,1,Earth,True,G,725.0,P,PSO J318.5-22,29.0,False,Louisy Waderoachez,0,0,False
4403,1,2,Earth,False,F,831.0,S,TRAPPIST-1e,55.0,False,Lina Peter,1469,1,False
4403,2,2,Earth,False,G,717.0,S,,41.0,False,Kylen Peter,773,1,False
4404,1,1,Earth,,G,726.0,P,TRAPPIST-1e,38.0,False,Lis Scotterkins,527,1,False
4405,1,1,Europa,True,C,159.0,S,TRAPPIST-1e,27.0,False,Wezna Unkepery,0,0,True
4407,1,1,Earth,True,G,719.0,S,TRAPPIST-1e,55.0,False,Ericky Mejiarkerox,0,0,True
4408,1,1,Mars,True,F,906.0,P,TRAPPIST-1e,75.0,False,Pich Knike,0,0,True
4409,1,1,Europa,False,C,160.0,S,TRAPPIST-1e,50.0,False,Proxima Regmansidy,1976,1,True
4410,1,1,Earth,False,G,720.0,S,TRAPPIST-1e,23.0,False,Deandy Wolffy,784,1,False
4411,1,1,Earth,False,G,721.0,S,PSO J318.5-22,37.0,False,Alendy Parsoney,769,1,True
4413,1,1,Earth,False,G,722.0,S,TRAPPIST-1e,33.0,False,Loria Sweekstarks,854,1,False
4415,1,1,Mars,False,F,833.0,S,TRAPPIST-1e,45.0,False,Froon Parta,1309,1,False
4416,1,1,Europa,True,B,143.0,P,55 Cancri e,47.0,False,Alramak Prearright,0,0,True
4422,1,2,Europa,True,B,172.0,S,TRAPPIST-1e,13.0,False,Glueba Dinsprody,0,0,True
4422,2,2,Europa,False,B,172.0,S,TRAPPIST-1e,29.0,False,Ranark Dinsprody,7793,1,True
4424,1,1,Mars,False,E,287.0,S,TRAPPIST-1e,19.0,False,Kohs Pien,3644,1,False
4426,1,1,Mars,True,F,835.0,S,TRAPPIST-1e,30.0,False,Hinnan Fonie,0,0,True
4427,1,2,Europa,False,D,141.0,S,55 Cancri e,39.0,False,Coxaron Dedentive,3874,1,False
4427,2,2,Europa,False,D,141.0,S,TRAPPIST-1e,31.0,False,Cheleon Dedentive,3163,1,False
4428,1,1,Europa,False,C,162.0,S,55 Cancri e,29.0,False,Ranopus Ambleeve,12626,1,True
4429,1,1,Mars,False,E,288.0,S,TRAPPIST-1e,16.0,False,Dynx Boyst,1172,1,False
4430,1,1,Earth,False,F,836.0,S,PSO J318.5-22,18.0,False,Ireen Robins,1515,1,True
4431,1,1,Earth,False,G,727.0,P,55 Cancri e,38.0,False,Ryany Kenzierry,1435,1,False
4432,1,1,Earth,True,G,728.0,P,TRAPPIST-1e,50.0,False,Robyna Loway,0,0,False
4433,1,1,Earth,True,G,729.0,P,PSO J318.5-22,21.0,False,Eriney Guerson,0,0,False
4436,1,1,Earth,True,G,730.0,P,PSO J318.5-22,22.0,False,Lardy Jacobbinson,0,0,True
4437,1,1,Earth,True,G,725.0,S,TRAPPIST-1e,20.0,False,Idacey Cartz,0,0,True
4438,1,1,Mars,False,F,910.0,P,TRAPPIST-1e,36.0,False,Salros Wate,1192,1,False
4440,1,1,,False,F,911.0,P,TRAPPIST-1e,23.0,False,Aarone Sweett,353,1,True
4441,1,3,Europa,True,B,144.0,P,55 Cancri e,31.0,True,Kabiton Clinarfork,0,0,True
4441,2,3,Europa,True,B,144.0,P,TRAPPIST-1e,39.0,False,,0,0,True
4441,3,3,Europa,False,B,144.0,P,55 Cancri e,50.0,False,Weias Clinarfork,4826,1,True
4444,1,1,Earth,False,E,291.0,S,TRAPPIST-1e,40.0,False,Kenny Salez,990,1,False
4445,1,1,Earth,False,F,912.0,P,TRAPPIST-1e,28.0,False,Naomie Bardson,645,1,False
4446,1,5,Europa,False,B,175.0,S,TRAPPIST-1e,38.0,False,Asellan Chocaters,4429,1,False
4446,2,5,Europa,False,B,175.0,S,TRAPPIST-1e,37.0,False,Fomamak Chocaters,10750,1,False
4446,3,5,Europa,True,B,175.0,S,55 Cancri e,59.0,False,Wasaton Chocaters,0,0,True
4446,4,5,Europa,False,B,175.0,S,55 Cancri e,41.0,False,Grum Chocaters,6478,1,True
4446,5,5,Europa,,B,175.0,S,TRAPPIST-1e,33.0,False,Phah Chocaters,6277,1,True
4447,1,1,Earth,True,,,,TRAPPIST-1e,54.0,False,Lyny Briggins,0,0,True
4448,1,1,Earth,False,F,913.0,P,TRAPPIST-1e,40.0,False,Elody Flowensley,2414,1,True
4449,1,1,Mars,False,D,142.0,S,TRAPPIST-1e,43.0,False,Tyog Cla,1057,1,True
4450,1,4,Europa,True,C,140.0,P,55 Cancri e,26.0,False,Zaurah Clugete,0,0,True
4450,2,4,Europa,False,C,140.0,P,55 Cancri e,65.0,False,Ranons Clugete,7200,1,True
4450,3,4,Europa,True,C,140.0,P,55 Cancri e,22.0,False,Genons Clugete,0,0,True
4450,4,4,Europa,False,C,140.0,P,TRAPPIST-1e,28.0,False,Altar Clugete,6921,1,False
4451,1,1,,True,F,914.0,P,TRAPPIST-1e,35.0,False,Poloos Jamad,0,0,True
4452,1,1,Earth,True,G,727.0,S,TRAPPIST-1e,30.0,,Lison Blace,0,0,True
4453,1,1,Europa,False,D,149.0,P,TRAPPIST-1e,28.0,False,Azhasim Inguel,3001,1,False
4456,1,1,Earth,False,F,916.0,P,TRAPPIST-1e,23.0,False,Arl Wagnerray,294,1,True
4457,1,1,Earth,False,F,917.0,P,TRAPPIST-1e,24.0,False,Milyn Nguerrettye,755,1,True
4459,1,1,Earth,True,G,733.0,P,PSO J318.5-22,16.0,False,Arlen Jacostarks,0,0,True
4461,1,1,Mars,True,F,838.0,S,TRAPPIST-1e,18.0,False,Annams Mellé,0,0,True
4462,1,1,Earth,False,F,918.0,P,TRAPPIST-1e,20.0,False,Gillie Bullerson,803,1,False
4463,1,2,Europa,True,B,145.0,P,,29.0,False,Maiam Boltund,0,0,True
4463,2,2,Europa,True,B,145.0,P,TRAPPIST-1e,29.0,False,Ionium Boltund,0,0,True
4464,1,1,Earth,False,G,728.0,S,TRAPPIST-1e,21.0,False,Sharie Morrodgers,0,0,False
4465,1,3,Europa,True,A,54.0,S,TRAPPIST-1e,2.0,False,Aldhib Diabysid,0,0,False
4465,2,3,Europa,False,A,54.0,S,TRAPPIST-1e,43.0,False,Terons Diabysid,3173,1,False
4465,3,3,Europa,False,A,54.0,S,TRAPPIST-1e,28.0,False,Gemmark Diabysid,6444,1,False
4466,1,1,Europa,False,A,40.0,P,55 Cancri e,31.0,True,Ainkard Crakete,4653,1,False
4467,1,1,Earth,False,F,919.0,P,TRAPPIST-1e,23.0,False,Moniey Hopperett,756,1,True
4469,1,2,Europa,True,B,146.0,P,TRAPPIST-1e,26.0,False,Dabik Brakeded,0,0,True
4469,2,2,Europa,False,B,146.0,P,55 Cancri e,43.0,False,Coxan Windend,5094,1,False
4470,1,1,Earth,False,F,839.0,S,TRAPPIST-1e,28.0,False,Emmax Baketton,1554,1,False
4472,1,2,Earth,False,G,734.0,P,PSO J318.5-22,24.0,False,Colly Bartez,1780,1,False
4472,2,2,Earth,False,F,920.0,P,TRAPPIST-1e,27.0,False,Kerrie Bartez,748,1,False
4473,1,2,Mars,False,F,841.0,S,55 Cancri e,13.0,False,,2924,1,False
4473,2,2,Mars,False,E,292.0,S,TRAPPIST-1e,27.0,False,Terek Welte,1021,1,False
4474,1,3,Earth,True,G,730.0,S,TRAPPIST-1e,2.0,False,Helley Tuckers,0,0,True
4474,2,3,Earth,True,G,730.0,S,TRAPPIST-1e,24.0,False,Stancy Garden,0,0,True
4474,3,3,Earth,True,G,730.0,S,TRAPPIST-1e,2.0,False,Carita Tuckers,0,0,True
4475,1,2,Europa,False,A,55.0,S,TRAPPIST-1e,50.0,True,Wasaton Fairdised,2768,1,False
